corridor_id,hour_of_day,ambient_light,street_light_func,crime_risk_index,foot_traffic,risk_code
Bole,9,0.35325140850206416,0.9437015928202208,8.187402294840508,90.94295036858765,1
Gotera,23,0.2965355812876552,0.9601356044054472,9.835672065136631,19.01287663187057,2
Sarbet,13,0.34970322974584955,0.5214596387214719,2.5967083895041396,82.12501545597043,0
Sarbet,22,0.7746535311811819,0.9773079079915037,9.69723632797977,54.46308711071358,2
Gotera,16,0.6613706110704144,0.7573102071344389,4.312338697915578,7.78565196087696,1
Megenagna,17,0.18519556786746794,0.1616714362369619,3.4751879531375462,95.54481914380675,1
Gotera,18,0.17410933533408435,0.47690010646797,0.5034952696935324,24.696116699189254,1
Merkato,16,0.09839564971339732,0.718331175372004,0.5276525785960262,85.96453453526065,0
Merkato,13,0.6603027197013381,0.24734031581908333,6.920112559466547,16.88100057845642,2
Megenagna,8,0.7643726622217359,0.6406151835488874,4.579289944340279,85.39428821418528,0
Gotera,7,0.265046428325004,0.6666004790466192,2.265216260361057,1.3228812905293985,1
Merkato,1,0.020944961030912812,0.1626997438085659,6.139703063252327,51.178045656948065,2
Ayat,12,0.08217166747642735,0.5650853124527563,2.528581182501112,76.94425794215569,1
Gotera,6,0.9678600348450305,0.7716269109786077,5.776317543444226,93.47955174927833,0
Ayat,8,0.29544477747742026,0.4988956645359419,3.5920874698269034,90.92021362064871,0
Merkato,21,0.7692231478381336,0.012103116776107425,8.23552226611819,81.96248695476449,1
Sarbet,21,0.6246635688542638,0.009038469079292177,8.206961607667793,88.8191349661304,1
Merkato,10,0.3819396396528959,0.3570293439700122,4.773503981224013,19.92196858370765,1
Ayat,13,0.2056872621955551,0.926194068431782,3.508191093350156,28.418429571172876,1
Kazanchis,3,0.12138641815940643,0.22867677960360877,3.6255979655909454,28.89685249210585,2
Piazza,12,0.6150129680388666,0.6343636888716871,8.05714525668218,37.70539310016988,1
Bole,1,0.774633780637788,0.22207587069332058,3.28179482797612,39.33206703851887,2
Gotera,22,0.6439042535411307,0.3216699896595486,2.09059373706846,54.45553246546755,1
Kazanchis,4,0.5303021332491583,0.848042089601484,0.8468834187530683,15.987976336644138,1
Merkato,10,0.041951223431636264,0.7288614422699469,4.666931208844084,69.12466637859893,1
Sarbet,5,0.9684887775943838,0.09539927731321063,4.821320989198419,16.75665393045065,1
Megenagna,17,0.7987141916545746,0.4287020209864336,8.409087104029071,31.030848210454753,1
Merkato,20,0.29282203670096474,0.029169763645264468,2.2123869644606398,50.33451306061541,1
Sarbet,9,0.9799703293588506,0.480890146603009,3.809912736683999,79.64405615234773,0
Piazza,3,0.6018815896363221,0.6624340117010681,8.084057388936909,73.94692332387272,2
Merkato,8,0.5824226582072465,0.11850262359815156,8.236236107489734,64.55343564105223,1
Ayat,5,0.7480731794295321,0.28888493890916567,3.846110759787682,15.577326058017016,1
Megenagna,1,0.8117697880901376,0.3978366255021569,4.591240232866809,54.70453456155777,1
Sarbet,16,0.6564786073315027,0.9195310246560497,3.0328589084928295,8.744650179988545,1
Sarbet,4,0.12809574636620003,0.993255015422964,9.32554878419312,37.73631767966508,2
Sarbet,5,0.3382675059944984,0.044911298995615856,1.186437657415803,41.35165302899592,1
Piazza,11,0.9280836403260497,0.761007923495392,9.3374942300147,3.9811439445753827,1
Merkato,22,0.22461561184385193,0.37172406640234323,6.838664518353433,27.398809946997183,2
Piazza,20,0.3721670238375133,0.39245818622948003,5.315721526867312,95.56494672664894,1
Gotera,9,0.432076882944196,0.7542649733470227,0.32659060784495875,95.36326078296895,0
Bole,21,0.4394049896944522,0.9184264321454086,4.755961918220083,35.23270542525393,1
Bole,20,0.6129395824945255,0.9509285945025484,4.077481050027323,4.310010894832406,1
Gotera,5,0.9430758377447076,0.5771225860383208,1.6121881197512256,17.909493932818155,0
Merkato,7,0.24069271183250496,0.3571211593005028,6.564096035006569,39.221779343354015,2
Ayat,1,0.12150137630091806,0.7875490858587793,9.711509073682858,94.77796979692297,2
Piazza,11,0.19747048985993731,0.25100138326230026,5.621888110645251,14.119906353718491,2
Megenagna,12,0.8869249002092695,0.5640740288335178,7.147532764439458,76.35158436682123,0
Sarbet,20,0.645810812655206,0.35857846152487316,0.6845045256601678,10.868253937469207,1
Sarbet,6,0.28590678923916013,0.6566310737078761,4.176669958169947,98.12575773912768,0
Merkato,9,0.8159469389686173,0.2403989128935069,1.1635848516449587,38.161649910913496,1
Ayat,12,0.861369996363436,0.19159294573482577,6.127958355365104,77.5234538899056,1
Bole,16,0.846514338690278,0.9182390866754371,9.384821582141546,34.259108281113186,1
Bole,20,0.9189265336395545,0.1018036829495369,6.617777324716386,62.76688771588087,1
Sarbet,13,0.2522410201733616,0.5059579077349317,0.7680304831442153,19.201608474003674,1
Merkato,1,0.7550419287462783,0.22085278296300892,3.5466620498508283,14.602101929696254,2
Piazza,21,0.46053949727414,0.03892996332566745,5.506633794408515,93.80641395681313,1
Bole,10,0.8419985528900615,0.03601881829142639,4.032077561332522,91.76472779044335,0
Piazza,0,0.7284906771616132,0.17522177210582734,8.336440104751723,88.74689402128824,2
Ayat,18,0.7764474464997246,0.8667703545060003,8.146710047099893,62.543345016659345,1
Bole,20,0.6561618376810715,0.28247874397702666,6.118310201032214,80.82682112162783,1
Bole,3,0.17742876946970687,0.9504591705752957,3.7345794513270523,6.903693691137491,2
Kazanchis,18,0.5450269188969383,0.5816222929891935,2.5533637376324414,33.47890418906792,1
Bole,20,0.9846697395245082,0.4366141897687661,1.0587431821312931,31.37031247571562,0
Gotera,10,0.9373880664971189,0.5800888346694546,3.5489768348655404,63.56453219526132,0
Megenagna,7,0.04317373579701167,0.5166983852262678,4.1317251720771955,35.59577734706405,1
Gotera,10,0.16481481572943713,0.7587762537573252,6.758229251040736,14.85067816436808,2
Merkato,3,0.1317287734545619,0.28249606597285226,6.581598242975735,59.646707541354374,2
Merkato,16,0.7259799099852955,0.3530503916003024,0.7010813964125695,81.43839206690815,0
Piazza,6,0.8177853298569451,0.8940943025332507,3.952593154311578,38.21234944599732,0
Gotera,7,0.2135113663106719,0.9464565131504055,1.8177886721736192,13.22687150984817,1
Gotera,2,0.505852692951829,0.8925582274864745,1.568127053168057,19.668819731282305,1
Gotera,21,0.8407030280112,0.4194479939573136,8.27302149737246,23.7483305169384,1
Ayat,1,0.7328015447662506,0.7803655030068817,0.4191521671625753,29.989759299453624,1
Bole,22,0.5422372054918483,0.4763357333010988,4.191828759021213,64.27950705063091,1
Megenagna,14,0.5903476904587729,0.4975398521461022,1.682036557665182,60.0945484537719,0
Piazza,23,0.50836054691628,0.20468010905728395,8.79330215678474,69.60798615670392,2
Gotera,21,0.2975484513188206,0.5911303032585165,5.570405132750351,36.25019845315131,1
Gotera,21,0.5650219928590161,0.18613589775334793,2.3138063637684803,82.39976518799783,0
Kazanchis,4,0.6888853020500907,0.33156469906719377,5.024272871663764,20.40876611557603,2
Piazza,23,0.8733229158608077,0.8550302016199351,7.314863597031158,46.90407475181539,1
Gotera,0,0.6362913539792481,0.20707580921085522,9.581180089194337,80.09387215414303,2
Piazza,3,0.761121537043158,0.07115828517343281,2.2044600424541896,18.015864773261924,2
Bole,14,0.160071634954573,0.0690075926128163,8.861817721293452,10.986311374078294,2
Kazanchis,19,0.4615574744197899,0.9407845205031079,9.343041141674902,88.36839676879897,1
Piazza,18,0.009331619827093296,0.5069204379618346,9.164205445320663,34.29296627591959,2
Megenagna,2,0.24667886452162302,0.40941207181701833,6.354143568619098,68.3870124909032,2
Megenagna,19,0.7264617151130048,0.8108785810079184,6.298206544347077,2.534860426393848,1
Merkato,10,0.9918099513493635,0.835825927910516,4.032106331838228,69.00468884094497,0
Kazanchis,16,0.0991780995872159,0.3321910331156046,7.523978823037879,31.61013115469705,2
Kazanchis,12,0.40149431586128825,0.6936180574737952,5.312940183509319,5.574085358744174,1
Merkato,10,0.8000709686991595,0.7711228158518866,6.7743807122829445,60.9812761548117,1
Piazza,1,0.20403563462889884,0.6546506868659545,4.284579038487955,24.080381607317324,2
Kazanchis,8,0.5550849493022862,0.15159507480009937,7.31496464043139,38.680724205188,2
Megenagna,1,0.7330712960296748,0.875883083517057,8.24471517604549,8.058081228651359,2
Megenagna,20,0.615985450260179,0.5390945527360087,1.4643625660281612,14.716325109494532,1
Gotera,8,0.18802473461541613,0.2824724263700037,8.32929715574228,29.797723549584376,2
Bole,8,0.3553845686857394,0.4252281854376939,5.402965317903073,8.975950056015714,2
Kazanchis,7,0.7837917844853972,0.03757109039890738,8.446659090902243,91.08262646863152,1
Piazza,16,0.5542265141320166,0.12786680122241756,4.313017063410146,0.6047043183978418,2
Merkato,0,0.005229613542912737,0.7655467505158609,3.79040485383035,48.38602188643114,2
Merkato,10,0.7609907600280938,1.1634755366141114e-05,9.150607325172224,12.324745813255145,2
Piazza,7,0.03531135494023907,0.4165658284822922,2.5116926754840128,30.767908947794854,1
Ayat,9,0.7457337827312321,0.5225101810855884,8.442123252861432,92.60595598182655,1
Sarbet,6,0.2024805601652374,0.054634420000972295,4.840205725094041,16.169455327398687,2
Bole,2,0.9580734801193802,0.9730781629723328,5.140954425512597,96.58323197183326,0
Merkato,2,0.3679407513020845,0.22612533124967193,3.0846828148948404,20.579437698942172,2
Kazanchis,17,0.3269316163380791,0.30419871963628087,5.730422006190157,74.15661084668295,1
Bole,4,0.14888805033244468,0.30394251225502733,3.252111962762113,54.66772648973117,2
Kazanchis,11,0.3056042154902149,0.2304166621173499,0.3926941424165231,88.44787275967592,0
Ayat,11,0.8766507618282006,0.001473822086311416,2.7199860534435603,55.399325550313094,1
Megenagna,18,0.9963343376272473,0.7293447940879964,0.06379043406590679,53.45592191563087,0
Bole,5,0.36830953050684834,0.9668454997992854,9.783547870568567,19.54580003683999,2
Gotera,1,0.44861063095454257,0.22429348328504506,9.657472098197475,16.62293620516587,2
Merkato,11,0.722070938202737,0.6630471918034224,3.9515529747230502,91.64891511155142,0
Bole,18,0.8861957804650745,0.7418963269587151,7.28370854339646,32.78381988500341,1
Bole,4,0.5930443341867842,0.8484253790905247,3.45806098410425,37.20822549628959,1
Bole,11,0.39152569817782934,0.4226291970136091,6.710931570859761,75.98236584283885,1
Sarbet,16,0.41262184084862374,0.30293090564042924,8.05430043045979,33.882348242280734,2
Bole,16,0.6956181464968069,0.3252951340230311,9.467562446922408,95.20624466390028,1
Kazanchis,9,0.0032182636042786816,0.7126213330985128,4.00212275849672,73.79277689988002,1
Megenagna,22,0.6195893374598407,0.816779466505636,7.832979829560477,59.742924257342,2
Ayat,16,0.3554930104413574,0.18161396775660266,2.659284506321188,88.08951605447525,1
Piazza,14,0.7941973312770843,0.3709410081577652,9.903323037936483,4.960590834948276,2
Bole,11,0.09299063982313216,0.90194019674915,0.2576959876435114,25.706269218920873,1
Merkato,15,0.5882022669483905,0.8066935196947392,6.035288065011209,46.50363342209099,1
Bole,23,0.48097288988612374,0.9848584027624758,6.595059816513271,22.6978539471521,2
Merkato,18,0.6423255259052274,0.7542482596820808,6.880455570741288,74.39051873021519,1
Kazanchis,7,0.06485359448296835,0.39319520102792227,1.2038757878908901,91.92080310537251,0
Merkato,20,0.5799837874281313,0.5906378339946378,9.385297834731304,42.37701199309234,1
Gotera,16,0.5614845879595237,0.6610142542473203,1.811832790500828,34.2132600111895,1
Piazza,22,0.5606600944161709,0.07845581631712395,6.2275340323984105,96.15507321375662,2
Megenagna,4,0.6034876665964548,0.5444969591038651,2.2267607912308494,44.485243282754084,1
Merkato,21,0.6764679372263622,0.7093208284726096,3.0721641702127087,48.90484004492832,0
Merkato,15,0.8049889996807698,0.16732130400106038,5.464585417281244,35.164987234190534,1
Megenagna,5,0.26982072012821434,0.7806317174255571,4.171934185645765,90.95484730121383,0
Piazza,7,0.8250494101800621,0.5837727805141116,1.6022560097650629,56.89554832818507,0
Bole,17,0.4982556822634536,0.9522217856975946,1.7093640242084829,76.21745871816447,0
Merkato,11,0.07705827913433116,0.042422298206891695,4.181447881627997,81.18067183508863,1
Megenagna,14,0.0585509292439792,0.26532613755546697,7.572829782755007,34.18490419172582,2
Gotera,8,0.3342383186960608,0.6015538792998241,8.979646468477885,43.369433132038004,2
Gotera,12,0.7848969771114676,0.2965599122059307,0.8412766225938284,84.84717744062647,0
Kazanchis,14,0.7076809347409158,0.7144241640712422,3.9310390755940103,36.32553516758102,1
Megenagna,9,0.7886149646724064,0.759005282521931,1.0024556372287663,79.39351334518513,0
Kazanchis,15,0.5172690564416094,0.10251596406647445,0.16592480632597884,94.09923225744372,0
Gotera,6,0.44019899795549056,0.5138544642067677,6.617186826439566,62.3210373068007,1
Piazza,16,0.14745252670628395,0.5088905555910559,6.024494419665878,74.16272874518889,1
Bole,22,0.32819275360931155,0.36928077021554107,1.630191138148862,80.50973120411349,1
Megenagna,20,0.43401936617387527,0.9329248625696721,2.3381283309306413,84.50396488966425,0
Ayat,21,0.08860042967961723,0.8275063198732212,0.2370775364451838,39.505333785679596,1
Gotera,6,0.22061195271121126,0.6972093819096368,8.349472056944037,5.126345917599817,2
Gotera,13,0.5982252940637388,0.7143266357349976,9.746905960485515,40.187627123673956,1
Ayat,14,0.7356631142391898,0.4617161438131191,1.354595367946908,67.37562297840898,0
Sarbet,20,0.9983475113929496,0.9209945210965759,2.314752137652981,45.03503857807928,0
Gotera,6,0.9331133313435577,0.6945954272532854,8.68409523946934,74.89631508603985,1
Merkato,8,0.6425651995351915,0.7289810616558164,9.264637979561849,35.69824294686639,1
Piazza,18,0.421248053294072,0.8616909037873453,4.196273828068104,63.474414110402954,0
Megenagna,15,0.6361773647082327,0.274071589342191,0.5062247226907413,18.641980485397458,1
Ayat,7,0.785651618080232,0.807070903866703,0.393918336928194,74.93694366449569,0
Merkato,17,0.11833619092338732,0.19524060295649204,5.739498660690105,54.56959688130259,1
Ayat,22,0.40990488969628824,0.34534195224488784,3.9289510889317905,20.40643885466006,2
Megenagna,17,0.8398022856356172,0.3356104542698427,0.28652427577654516,29.191117349780725,0
Kazanchis,19,0.383832951933044,0.9785254683891406,5.832523923125567,74.86087085818323,0
Megenagna,6,0.5718722712271865,0.8565372237479268,0.11302536589022472,48.26012356615207,0
Sarbet,2,0.5877693608621982,0.7011698615902597,7.87371958149273,21.60314403930722,2
Megenagna,17,0.18447625313363936,0.7270567616153901,3.064328227033716,96.72711903702977,0
Megenagna,9,0.3622354416522884,0.5620727944025711,0.402580030092321,71.51250198168879,0
Sarbet,6,0.33451128874193214,0.9470906671085191,5.883522209831533,95.71348325397962,0
Piazza,16,0.026196708532064794,0.49625875288236154,3.976844144330547,42.71050453603432,1
Gotera,13,0.024191763891355245,0.3805177098698945,9.738004133571495,47.51003406917205,2
Megenagna,23,0.8316970436757735,0.163035336931591,5.441986625037022,89.79552161850192,1
Sarbet,2,0.2730708099728124,0.786205652261058,2.752391810370083,52.504934024538464,1
Merkato,11,0.5180787662388154,0.7344439320755914,7.094388646339747,70.72789119056672,1
Kazanchis,12,0.29872557358877305,0.3843550385241349,2.714920025427113,25.217287749552998,1
Kazanchis,1,0.9406792451153405,0.02519341395922936,9.04243291407565,44.67264687026405,2
Megenagna,2,0.25929675886577375,0.8389973277180107,3.747219705073764,12.34498658103551,2
Piazza,4,0.4296568127389351,0.011417983454073632,5.498685627762052,20.59800358769617,2
Piazza,10,0.8727302504846018,0.703699779629051,0.5057310382422886,0.0943415267631087,0
Merkato,7,0.8419335667918086,0.970257109726057,4.261212379522307,3.926505164866023,1
Megenagna,22,0.18610141784627732,0.43766132814820347,8.32363539660995,97.72838231769293,2
Kazanchis,22,0.8026433097957104,0.23497340499595276,8.05648805363342,24.23536951367623,2
Piazza,11,0.45818688673789265,0.7048710100433817,2.2431855885352627,66.33107095040019,0
Megenagna,6,0.4829688720853552,0.8171281420155851,2.260790710105627,83.90996987996115,0
Ayat,14,0.13347997241594378,0.5464303160778473,8.173053122132368,55.066045923656425,1
Piazza,23,0.08060151375712465,0.9670352752561462,9.303984201693256,15.31445000839562,2
Sarbet,16,0.7279393069737652,0.0516687216579611,0.9536092127300355,72.81164373361663,0
Ayat,3,0.49646115235529975,0.5047955983045281,4.500586394262252,60.025141009958304,2
Gotera,21,0.43685070261517955,0.7184539473225501,3.3745427896422897,73.12505893473751,0
Piazza,12,0.7295082286523967,0.862640471149179,8.706884554574394,76.97466228570872,1
Kazanchis,17,0.7655128989911097,0.17925561190779005,0.8352491468001877,97.54103676847451,0
Bole,0,0.15890816766935356,0.8000034817636814,2.111259425580374,57.356328002671,1
Ayat,15,0.6102251494776413,0.5527070757185453,7.524683375864943,34.164111269060186,1
Gotera,12,0.13535408227768553,0.3965536819899632,0.5129384898121558,64.8464556900237,1
Merkato,9,0.7513750860290457,0.13171502857909356,4.925353807142892,6.844070924262613,2
Merkato,11,0.6569551562671395,0.8652957589089124,4.4210703467972,89.73973183215863,0
Kazanchis,1,0.956614621083458,0.15727320817971535,3.3440117898874866,11.938101133819679,2
Piazza,22,0.06895801635642118,0.30978785920909924,3.945723153189238,32.784283788581824,2
Megenagna,2,0.05705472115125432,0.2900455319624369,5.29940586930233,81.57453806261209,2
Piazza,9,0.28218707469320015,0.8714140341908543,1.6136735838838312,59.731237833071184,0
Kazanchis,1,0.26170568373590597,0.672702994208898,5.719958782835928,39.363552027744205,2
Merkato,22,0.24697879907199982,0.7966813971913723,8.054323292999863,47.34356593750214,2
Piazza,12,0.9062545805210367,0.250467898792499,7.60160929790159,85.45473932021804,1
Merkato,12,0.2495461998495061,0.6248740996069989,1.5389990469377368,34.00043860598922,1
Ayat,17,0.271949726128631,0.5717459831437487,1.492494697414739,86.96496848121713,0
Gotera,2,0.7593982624179637,0.8328303767882711,2.6817436774491332,8.813443097669149,1
Megenagna,6,0.44973984245054,0.9060870604812605,3.610747263410372,77.67984372086308,0
Ayat,13,0.7767105569551812,0.012156771477386807,4.084555814084826,84.75476330547363,1
Merkato,19,0.06536615756438524,0.6740199190587927,6.796972168333452,18.181765283733874,2
Merkato,16,0.4875711936733843,0.05183579911972902,0.566804321658354,43.03465323722004,1
Bole,20,0.03361360018328263,0.5488586650773559,0.34672704226066386,16.54997746636556,1
Bole,11,0.06265320345535452,0.2876327290436782,3.9191056294390902,70.66041289942177,1
Ayat,15,0.906437453344411,0.3067765995221412,6.971636921379805,53.534776806165674,1
Sarbet,23,0.13924537111759516,0.3529585034523566,1.9343534295648257,63.5323346708321,2
Ayat,11,0.5324206822752171,0.6212924490496101,6.415044812562517,19.648696695621116,1
Bole,14,0.41109560260070654,0.3340499656687692,2.5982813794029944,21.17458620524195,1
Merkato,9,0.3473433262588427,0.7326990505902804,8.860861088135163,4.149732550990636,2
Kazanchis,6,0.8998333456872725,0.4045273855738697,8.956899442666165,32.20675351957297,1
Ayat,19,0.0218233967754895,0.06835320030995862,2.9728720428132647,55.97446613336749,1
Merkato,4,0.6637896861755891,0.7837598424841072,2.2999375396324053,85.79349139973289,1
Kazanchis,0,0.9633944342135504,0.285758324592706,4.113039720662313,66.69274474586807,1
Kazanchis,16,0.5601681834618419,0.43276687959926263,2.405315851801487,43.53963233997514,1
Bole,2,0.9368224620330918,0.6854438832219015,6.723838432917036,95.31201143941378,1
Ayat,12,0.05225787928602377,0.332456157148712,8.260646845482855,71.92452005758318,2
Piazza,13,0.4187933190741614,0.056585656146715624,6.73092130911217,93.016520286255,1
Megenagna,23,0.26015779096205116,0.3739210470128136,8.243504472493495,52.75879732721657,2
Bole,17,0.7308209649807298,0.9444485826943034,3.9699216220747413,25.89042747931396,1
Bole,3,0.9812970904972467,0.6417343972985582,1.5631697070886086,5.282668636472199,1
Piazza,17,0.2565300624442478,0.6714791486672069,7.379509473975921,72.60848514838504,1
Megenagna,4,0.6541746014740745,0.6322821536376398,3.604745051415539,12.130299800553413,2
Merkato,15,0.19809763275974013,0.1989921389594368,6.712708252291325,30.277512827196716,2
Sarbet,0,0.5653302545716099,0.41833386410228013,2.7064394198176567,53.24709078838974,1
Ayat,20,0.4639324866883362,0.7509397983633183,0.8122963480667267,56.441658777974766,0
Sarbet,13,0.9720053296315371,0.10137289755315915,9.925817954877633,60.0583196987136,1
Merkato,14,0.6085272726964666,0.27785277608971226,1.5620150793059928,16.625533034970065,1
Gotera,8,0.3495063720868188,0.2763191084658536,9.884209939634811,37.97374048216488,2
Bole,14,0.11409578488793337,0.432018927594506,9.772799325664472,61.71942271169667,2
Megenagna,16,0.15124682873493456,0.9803687409421851,7.938181039080396,96.98188646337847,1
Bole,23,0.2253169299512351,0.06750254668382194,6.594229620819975,72.76311376996887,2
Kazanchis,3,0.250966661340298,0.518700994380595,5.778070502510847,92.26037570939579,1
Bole,11,0.8506160578411378,0.17936468201221045,8.661015453778347,76.2212058314177,1
Bole,4,0.5612227882825249,0.9706765454097441,2.894395216194879,59.171696889240046,1
Merkato,4,0.5233909113743664,0.1133035047274642,4.67681212484877,19.202336913634454,2
Merkato,10,0.11476887186921747,0.40360100236159124,6.193899693665019,66.66856518925131,1
Merkato,5,0.860139693349435,0.7378849848346062,4.1119047586949105,62.337956595990704,0
Sarbet,6,0.7228143032084837,0.7045544280274453,4.27486454090268,60.24691704572665,0
Kazanchis,23,0.06766836190000158,0.42272863689393225,3.3028466750208443,48.978586798824075,2
Gotera,13,0.7078350972297687,0.34652416795271823,5.64231816684536,52.86566039892756,1
Gotera,23,0.5435382173426461,0.39761237855287057,8.50574528015116,33.44425271181041,2
Merkato,10,0.08172534574677826,0.2642762631586393,2.0152837800631285,51.931269264230316,1
Megenagna,12,0.45830064152865646,0.2053329387067998,9.344330387534415,19.755590567847825,2
Sarbet,1,0.484696287130047,0.48303969755889,6.8908765374822964,80.51743973603767,2
Piazza,6,0.16577454016327575,0.2685337560676073,8.232732126800302,18.577695469870783,2
Megenagna,19,0.9456981470002823,0.2874616648972501,5.561906926300116,8.496628988946641,1
Ayat,3,0.8499753714806619,0.6567560634745571,7.795167014240635,43.62460263571574,2
Ayat,7,0.6690223373291083,0.9685373316998922,0.1620039733946721,65.83074395060619,0
Megenagna,19,0.4622955610006072,0.6036372005593751,8.183804247795353,43.771682493354135,1
Merkato,21,0.4117655415845085,0.07697946706496628,0.4013885908536652,27.67541319513086,1
Piazza,20,0.6509734671509542,0.07558361385406698,8.899133763628624,55.817118389044076,2
Piazza,18,0.5454318694069055,0.951423220845566,9.919627472386432,34.700233541219994,1
Sarbet,12,0.062273105881885615,0.29729079030733363,2.940674621767778,93.28676901266331,1
Piazza,13,0.5125026487703317,0.09206698608247543,2.1031855628579366,92.2645139603572,0
Ayat,9,0.8064036172328395,0.5990445871503816,7.653633638580407,50.23718199720955,1
Kazanchis,10,0.45923987759695806,0.6236487782902661,2.530263409202532,32.78839940182585,1
Merkato,1,0.05195657755426841,0.6485048201186882,8.655623831722036,73.71324139566391,2
Piazza,8,0.7862781993840331,0.2674020278575413,1.028425921574767,3.671294348306664,1
Sarbet,16,0.2013637821359744,0.015110684214475034,1.2595519637935826,47.47690060436513,1
Ayat,2,0.2586208348880388,0.9650153694544719,9.791515551006157,33.63233942703335,2
Kazanchis,23,0.1647063534322959,0.2508930456911025,6.738388982700046,92.05358851025547,2
Bole,5,0.33021506487149754,0.6760262880525475,8.468872244289528,1.2003027272682543,2
Bole,4,0.756751505688635,0.7066298698787096,3.2432937735151803,55.28148757183491,1
Kazanchis,4,0.5193858595039373,0.6100074170794857,6.764837495206044,74.0663581066626,2
Ayat,21,0.20488127415071256,0.3129073942136482,5.942418273085972,48.50179875240413,1
Sarbet,14,0.8778300781520408,0.27109625376406576,6.03150120122947,8.540303016272166,1
Kazanchis,22,0.8795818549515292,0.5976682827027031,6.825324595377216,97.24613900279022,1
Merkato,16,0.8705784250460069,0.8660956336116915,5.753591731290985,51.801043137609796,0
Merkato,8,0.23879621138153928,0.9467337289233956,4.290623693026659,61.41862443190114,1
Bole,2,0.4512393441809881,0.10590580440375763,2.7592269438054684,23.660978270750732,2
Piazza,19,0.9849896561408751,0.15482861259771985,7.68581330913202,48.34980851068038,1
Sarbet,16,0.7720124763099904,0.9447362587830797,2.262724300031862,42.914949195832186,0
Bole,9,0.027167421225559818,0.7365352283347926,6.923543061544142,7.489584200198374,2
Piazza,2,0.06520459126049205,0.8829938248297731,2.3333282264932667,10.616035354746723,2
Piazza,17,0.46393137681233276,0.20263263413534316,6.253301699544539,83.74725196187745,1
Gotera,17,0.9092202058615602,0.5875858711094019,7.470782671290289,23.981995220659023,1
Merkato,16,0.5387017979527142,0.7011395944174736,2.187138889065392,19.495827149863054,1
Ayat,23,0.4978125080342902,0.6801118854469727,0.5994330086130828,50.49114512501392,1
Megenagna,2,0.10547369995663058,0.4081516908666981,1.3097374299417408,76.87471313625129,1
Ayat,2,0.656780104724294,0.015394891691308477,6.059969672710254,6.194651857898792,2
Megenagna,5,0.8221031606002255,0.5829260568042631,8.494464062257356,57.680791963825584,1
Kazanchis,12,0.38042000750756233,0.25310153917960876,0.44996821235424367,11.921044284057336,1
Merkato,23,0.7756118509253275,0.45025424614289034,7.341512590416462,3.6461050825618457,2
Piazza,14,0.9644766539008116,0.9575810150838173,3.4131864595005212,5.274395216221739,1
Sarbet,8,0.2037664591276891,0.3990353176424347,4.785283699195225,83.41641082084413,1
Megenagna,3,0.5233296311947413,0.8398016066644267,9.288595498455656,11.797248362806156,2
Ayat,13,0.28713795808457554,0.18854060574925113,3.3197150473584545,4.515136441229195,2
Piazza,4,0.7928544190338394,0.6724604980250288,4.65336933939486,43.789988714291226,1
Megenagna,1,0.5775933658811575,0.9770069544389435,0.13682414760681105,84.39934719420248,0
Megenagna,10,0.6345824175503038,0.10189310087293679,0.8159872000483837,26.240837648930192,1
Gotera,8,0.7979141596158941,0.008319942227192012,2.5859159113478403,42.17126175259164,1
Megenagna,23,0.3959704726624549,0.43358279263261434,0.27852240821074403,3.9922532563751223,2
Sarbet,2,0.9150900684070432,0.0926254830513672,6.3137532604825095,44.907851413487585,2
Merkato,8,0.53302886724614,0.7483843496762314,4.263983568016226,57.761308063713365,0
Sarbet,2,0.157954822835348,0.9145486638485589,5.48145202728022,57.090705375214476,2
Bole,1,0.6958991181688025,0.43402097270875883,1.7464718589632955,33.242669217436514,1
Piazza,11,0.7932613504382544,0.25871164215544096,2.959320294366161,31.55331806631355,1
Merkato,9,0.31676167706752667,0.4344033190066098,6.638244748527251,10.662361893659789,2
Gotera,8,0.857179256998753,0.723447817850001,9.653027236303998,36.67983206462684,1
Merkato,14,0.9061432547657664,0.009054161580370979,0.504167736022092,9.949466887296465,1
Merkato,7,0.2769044873778089,0.5894539894846972,8.903843208552662,76.65959447120517,1
Ayat,4,0.9835214727152221,0.6132916848873791,5.768812013112084,96.62742977481858,1
Merkato,10,0.14071152804875842,0.6376882468959355,5.639195667556237,97.00744566667069,1
Gotera,1,0.20201566840248997,0.2420220799808772,5.002785352077604,86.50710993753938,2
Sarbet,23,0.18422483923802613,0.7140527233781268,0.6939408590418339,60.07921493396191,1
Merkato,14,0.8939897100078704,0.0913914863317764,0.8987685173616067,70.086569724388,0
Kazanchis,5,0.6542925523249619,0.1992703364668008,6.009120056590861,28.520580268041407,1
Piazza,7,0.15210428322227287,0.8774700466544819,3.409585714355583,63.077042017262066,1
Merkato,4,0.440323418368349,0.7387231507265664,9.172680665776806,45.56495494398774,2
Piazza,15,0.615298025069802,0.013745554011345251,4.065905373594722,48.20173397769325,1
Kazanchis,17,0.08346408498938329,0.2483762603698002,1.4328145870264108,75.7776560375158,1
Kazanchis,5,0.8824163684073387,0.21440648299316456,7.14718833502036,28.191835559725163,1
Piazza,4,0.8036035354415352,0.2708063280369726,2.9335342144100984,31.803961169451988,2
Megenagna,15,0.5052067735766382,0.2475597702798864,5.2547030735589315,92.46417911286366,1
Bole,12,0.9671266152591704,0.06252629574284574,6.978327855051701,5.622429485097225,2
